"distractor","startDate","utterance_cat","reaction_time1","pos2","trial_type","selectedItem2","enjoyment","selectedItem1","botresponse","reaction_time_prior","pos3","contrast","condition","endTime","refObject","pos1","selectedItem_prior","target","age","comments","context_id","reaction_time2","HitCorrect","languages","RT","betwsubj","pos4","gender","trial_number","startTime","timeSpent","comp","utterance","anon_worker_id"
"orange_lettuce","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","modified","1225","target","filler","red_broccoli",2,"red_corn","Patricia","1088","distractor","white_tomato","aan",1566918599398,"comp","contrast","white_tomato","red_corn",28,NA,"red_aan_corn","680",1,"English",4954,"atypical","comp","female",10,1566918296783,5.04358333333333,"red_broccoli","red broccoli","297193005934990"
"green_lettuce","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","unmodified","975","contrast","filler","NaN",2,"orange_pumpkin","Patricia","985","distractor","white_tomato","atn",1566918599398,"comp","target","orange_banana","orange_banana",28,NA,"orange_atn_banana","NaN",1,"English",3082,"atypical","comp","female",11,1566918296783,5.04358333333333,"orange_pumpkin","pumpkin","297193005934990"
"green_carrot","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","modified","1265","distractor","critical","orange_lettuce",2,"orange_banana","Patricia","1023","comp","red_tomato","aan",1566918599398,"target","contrast","red_tomato","orange_lettuce",28,NA,"orange_aan_lettuce","1034",1,"English",5188,"atypical","target","female",12,1566918296783,5.04358333333333,"orange_banana","orange lettuce","297193005934990"
"red_strawberry","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","unmodified","1042","distractor","filler","NaN",2,"red_strawberry","Patricia","1057","contrast","orange_lettuce","tap",1566918599398,"distractor","target","orange_lettuce","green_lettuce",28,NA,"green_tap_lettuce","NaN",1,"English",3079,"atypical","comp","female",13,1566918296783,5.04358333333333,"green_carrot","strawberry","297193005934990"
"yellow_banana","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","unmodified","868","comp","filler","NaN",2,"yellow_banana","Patricia","1060","distractor","white_pumpkin","aan",1566918599398,"distractor","target","green_carrot","green_swan",28,NA,"green_aan_swan","NaN",1,"English",2972,"atypical","contrast","female",14,1566918296783,5.04358333333333,"green_carrot","banana","297193005934990"
"white_swan","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","modified","1131","distractor","critical","yellow_corn",2,"yellow_corn","Patricia","1030","comp","red_corn","tap",1566918599398,"target","contrast","red_corn","yellow_corn",28,NA,"yellow_tap_corn","1225",1,"English",5340,"atypical","target","female",15,1566918296783,5.04358333333333,"yellow_strawberry","yellow corn","297193005934990"
"green_carrot","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","modified","891","distractor","critical","red_tomato",2,"red_corn","Patricia","954","comp","yellow_strawberry","tan",1566918599398,"target","target","green_carrot","red_tomato",28,NA,"red_tan_tomato","753",1,"English",4112,"atypical","contrast","female",16,1566918296783,5.04358333333333,"red_corn","red tomato","297193005934990"
"white_tomato","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","modified","1165","contrast","critical","yellow_egg",2,"yellow_strawberry","Patricia","1005","target","orange_carrot","aan",1566918599398,"target","comp","yellow_strawberry","yellow_egg",28,NA,"yellow_aan_egg","780",1,"English",4526,"atypical","distractor","female",17,1566918296783,5.04358333333333,"yellow_strawberry","yellow egg","297193005934990"
"green_broccoli","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","modified","811","contrast","filler","white_pumpkin",2,"white_pumpkin","Patricia","1058","target","yellow_corn","tan",1566918599398,"comp","comp","yellow_corn","white_swan",28,NA,"white_tan_swan","1048",1,"English",4536,"atypical","distractor","female",18,1566918296783,5.04358333333333,"white_pumpkin","white pumpkin","297193005934990"
"yellow_corn","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","unmodified","903","distractor","filler","NaN",2,"yellow_corn","Patricia","1035","target","red_tomato","tan",1566918599398,"distractor","contrast","red_tomato","orange_pumpkin",28,NA,"orange_tan_pumpkin","NaN",1,"English",2819,"atypical","comp","female",19,1566918296783,5.04358333333333,"orange_banana","corn","297193005934990"
"red_corn","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","modified","1025","comp","critical","yellow_egg",2,"yellow_egg","Patricia","1105","target","white_egg","aap",1566918599398,"target","distractor","red_corn","yellow_egg",28,NA,"yellow_aap_egg","1190",1,"English",4660,"atypical","contrast","female",20,1566918296783,5.04358333333333,"yellow_strawberry","yellow egg","297193005934990"
"green_swan","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","modified","775","contrast","filler","red_broccoli",2,"orange_lettuce","Patricia","839","comp","orange_lettuce","tan",1566918599398,"comp","target","orange_lettuce","red_strawberry",28,NA,"red_tan_strawberry","491",1,"English",3595,"atypical","distractor","female",21,1566918296783,5.04358333333333,"red_broccoli","red broccoli","297193005934990"
"white_egg","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","unmodified","651","distractor","filler","NaN",2,"white_egg","Patricia","755","contrast","orange_carrot","atp",1566918599398,"distractor","target","white_egg","green_carrot",28,NA,"green_atp_carrot","NaN",1,"English",2295,"atypical","comp","female",22,1566918296783,5.04358333333333,"green_lettuce","egg","297193005934990"
"red_strawberry","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","modified","1358","distractor","critical","orange_pumpkin",2,"orange_lettuce","Patricia","619","contrast","white_pumpkin","tap",1566918599398,"target","target","orange_pumpkin","orange_pumpkin",28,NA,"orange_tap_pumpkin","747",1,"English",3992,"atypical","comp","female",23,1566918296783,5.04358333333333,"orange_lettuce","orange pumpkin","297193005934990"
"green_lettuce","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","modified","411,1595","comp","critical","white_egg",2,"green_lettuce,white_tomato","Patricia","755","contrast","yellow_egg","tap",1566918599398,"target","distractor","green_lettuce","white_egg",28,NA,"white_tap_egg","997",1,"English",4757,"atypical","target","female",24,1566918296783,5.04358333333333,"white_tomato","white egg","297193005934990"
"green_lettuce","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","modified","704","contrast","critical","red_strawberry",2,"red_broccoli","Patricia","790","distractor","yellow_strawberry","tap",1566918599398,"target","comp","yellow_strawberry","red_strawberry",28,NA,"red_tap_strawberry","875",1,"English",3654,"atypical","target","female",25,1566918296783,5.04358333333333,"red_broccoli","red strawberry","297193005934990"
"orange_carrot","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","modified","908","contrast","critical","yellow_corn",2,"yellow_corn","Patricia","810","distractor","red_strawberry","tan",1566918599398,"target","target","red_strawberry","yellow_corn",28,NA,"yellow_tan_corn","907",1,"English",4107,"atypical","comp","female",26,1566918296783,5.04358333333333,"yellow_egg","yellow corn","297193005934990"
"orange_banana","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","unmodified","1381","contrast","filler","NaN",2,"green_broccoli","Patricia","726","comp","red_corn","ttn",1566918599398,"comp","target","green_lettuce","green_lettuce",28,NA,"green_ttn_lettuce","NaN",1,"English",3576,"atypical","distractor","female",27,1566918296783,5.04358333333333,"green_broccoli","broccoli","297193005934990"
"orange_pumpkin","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","unmodified","835","target","filler","NaN",2,"orange_pumpkin","Patricia","1252","distractor","yellow_corn","atn",1566918599398,"distractor","contrast","red_broccoli","red_broccoli",28,NA,"red_atn_broccoli","NaN",1,"English",3036,"atypical","comp","female",28,1566918296783,5.04358333333333,"red_strawberry","pumpkin","297193005934990"
"red_tomato","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","unmodified","420","target","filler","NaN",2,"red_tomato","Patricia","566","distractor","orange_banana","tan",1566918599398,"distractor","comp","red_tomato","green_broccoli",28,NA,"green_tan_broccoli","NaN",1,"English",1828,"atypical","contrast","female",29,1566918296783,5.04358333333333,"green_carrot","tomato","297193005934990"
"green_swan","Tue Aug 27 2019 08:04:56 GMT-0700 (Pacific Daylight Time)","modified","956","comp","critical","orange_carrot",2,"orange_lettuce","Patricia","577","contrast","yellow_egg","tan",1566918599398,"target","target","yellow_egg","orange_carrot",28,NA,"orange_tan_carrot","1247",1,"English",4365,"atypical","distractor","female",30,1566918296783,5.04358333333333,"orange_lettuce","orange carrot","297193005934990"
